Disease	Code
Stage II Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma AJCC v6 and v7	C115071
Stage II Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma AJCC v6 and v7	C115071
Stage II Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma AJCC v7	C115071
Stage II Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma AJCC v7	C115071
Stage II Nasal Cavity Cancer	C6012
Stage II Nasal Cavity Cancer	C6012
Stage II Nasal Cavity Cancer AJCC v6 and v7	C6012
Stage II Nasal Cavity Cancer AJCC v6 and v7	C6012
Stage II Nasal Cavity Carcinoma	C6012
Stage II Nasal Cavity Carcinoma	C6012
Stage II Nasal Cavity Carcinoma AJCC v6	C6012
Stage II Nasal Cavity Carcinoma AJCC v6	C6012
Stage II Nasal Cavity Carcinoma AJCC v7	C6012
Stage II Nasal Cavity Carcinoma AJCC v7	C6012
Stage II Nasal Type NK/T-Cell Lymphoma	C8673
Stage II Nasopharyngeal Cancer AJCC v6	C7920
Stage II Nasopharyngeal Cancer AJCC v6	C7920
Stage II Nasopharyngeal Carcinoma	C88982
Stage II Nasopharyngeal Carcinoma	C88982
Stage II Nasopharyngeal Carcinoma AJCC v6	C7920
Stage II Nasopharyngeal Carcinoma AJCC v6	C7920
Stage II Nasopharyngeal Carcinoma AJCC v7	C88982
Stage II Nasopharyngeal Carcinoma AJCC v7	C88982
Stage II Nasopharyngeal Carcinoma AJCC v8	C132818
Stage II Nasopharyngeal Carcinoma AJCC v8	C132818
Stage II Nasopharyngeal Keratinizing Epidermoid Carcinoma	C8224
Stage II Nasopharyngeal Keratinizing Squamous Cell Carcinoma	C8224
Stage II Nasopharyngeal Keratinizing Squamous Cell Carcinoma AJCC v7	C8224
Stage II Nasopharyngeal Lymphoepithelioma	C8225
Stage II Nasopharyngeal Throat Cancer	C132818
Stage II Nasopharyngeal Throat Cancer	C132818
Stage II Nasopharyngeal Throat Cancer	C7920
Stage II Nasopharyngeal Throat Cancer	C7920
Stage II Nasopharyngeal Throat Cancer	C88982
Stage II Nasopharyngeal Throat Cancer	C88982
Stage II Nasopharyngeal Throat Keratinizing Squamous Cell Cancer	C8224
Stage II Nasopharyngeal Undifferentiated Carcinoma	C8225
Stage II Nasopharyngeal Undifferentiated Carcinoma AJCC v7	C8225
stage II nasopharynx cancer	C7920
stage II nasopharynx cancer	C7920
Stage II Nasopharynx Carcinoma AJCC v6	C7920
Stage II Nasopharynx Carcinoma AJCC v6	C7920
Stage II Neuroblastoma	C6639
Stage II Nodal Marginal Zone B-Cell Lymphoma	C8865
Stage II Nodal Marginal Zone B-Cell Lymphoma	C8865
Stage II Nodal Marginal Zone Lymphoma	C8865
Stage II Nodal Marginal Zone Lymphoma	C8865
Stage II Nodular Lymphocyte Predominant Hodgkin Lymphoma	C5070
Stage II Nodular Lymphocyte Predominant Hodgkin Lymphoma	C5070
Stage II Nodular Lymphocyte Predominant Hodgkin's Disease	C5070
Stage II Nodular Lymphocyte Predominant Hodgkin's Disease	C5070
Stage II Nodular Lymphocyte Predominant Hodgkin's Lymphoma	C5070
Stage II Nodular Lymphocyte Predominant Hodgkin's Lymphoma	C5070
Stage II Nodular Sclerosis Classical Hodgkin Lymphoma	C5081
Stage II Nodular Sclerosis Classical Hodgkin Lymphoma	C5081
Stage II Nodular Sclerosis Hodgkin Lymphoma	C5081
Stage II Nodular Sclerosis Hodgkin Lymphoma	C5081
Stage II Nodular Sclerosis Hodgkin's Disease	C5081
Stage II Nodular Sclerosis Hodgkin's Disease	C5081
Stage II Nodular Sclerosis Hodgkin's Disease above the Diaphragm	C5083
Stage II Nodular Sclerosis Hodgkin's Disease above the Diaphragm	C5083
Stage II Nodular Sclerosis Hodgkin's Disease below the Diaphragm	C5082
Stage II Nodular Sclerosis Hodgkin's Disease below the Diaphragm	C5082
Stage II Nodular Sclerosis Hodgkin's Lymphoma	C5081
Stage II Nodular Sclerosis Hodgkin's Lymphoma	C5081
Stage II Nodular Sclerosis Hodgkin's Lymphoma above the Diaphragm	C5083
Stage II Nodular Sclerosis Hodgkin's Lymphoma above the Diaphragm	C5083
Stage II Nodular Sclerosis Hodgkin's Lymphoma below the Diaphragm	C5082
Stage II Nodular Sclerosis Hodgkin's Lymphoma below the Diaphragm	C5082
Stage II Non-Contiguous Adult Burkitt Lymphoma	C9200
Stage II Non-Contiguous Adult Burkitt Lymphoma	C9200
Stage II Non-Contiguous Adult Burkitt's Lymphoma	C9200
Stage II Non-Contiguous Adult Burkitt's Lymphoma	C9200
Stage II Non-Contiguous Adult Diffuse Large Cell Lymphoma	C8480
Stage II Non-Contiguous Adult Diffuse Mixed Cell Lymphoma	C9199
Stage II Non-Contiguous Adult Diffuse Small Cleaved Cell Lymphoma	C9197
Stage II Non-Contiguous Adult Immunoblastic Large Cell Lymphoma	C8565
Stage II Non-Contiguous Adult Immunoblastic Large Cell Lymphoma	C8565
Stage II Non-Contiguous Adult Indolent Non-Hodgkin Lymphoma	C8478
Stage II Non-Contiguous Adult Indolent Non-Hodgkin's Lymphoma	C8478
Stage II Non-Contiguous Adult Lymphoblastic Lymphoma	C8481
Stage II Non-Contiguous Adult Non-Hodgkin Lymphoma	C8477
Stage II Non-Contiguous Adult Non-Hodgkin's Lymphoma	C8477
Stage II Non-Contiguous Adult Precursor Lymphoblastic Lymphoma	C8481
Stage II Non-Contiguous Aggressive Adult Non-Hodgkin Lymphoma	C8479
Stage II Non-Contiguous Aggressive Adult Non-Hodgkin's Lymphoma	C8479
Stage II Non-Contiguous Follicular Large Cell Lymphoma	C9196
Stage II Non-Contiguous Follicular Mixed Cell Lymphoma	C9195
Stage II Non-Contiguous Follicular Small Cleaved Cell Lymphoma	C9194
Stage II Non-Contiguous Mantle Cell Lymphoma	C9198
Stage II Non-Hodgkin Lymphoma	C8103
Stage II Non-Hodgkin Lymphoma	C8103
Stage II Non-Hodgkin Lymphoma	C8466
Stage II Non-Hodgkin Lymphoma	C8477
Stage II Non-Hodgkin Lymphoma	C8521
Stage II Non-Hodgkin's Lymphoma	C8521
Stage II Non-Oat Cell Carcinoma of Lung	C7777
Stage II Non-Oat Cell Carcinoma of Lung	C7777
Stage II Non-Oat Cell Carcinoma of the Lung	C7777
Stage II Non-Oat Cell Carcinoma of the Lung	C7777
Stage II Non-Oat Cell Lung Carcinoma	C7777
Stage II Non-Oat Cell Lung Carcinoma	C7777
Stage II Non-Small Cell Carcinoma of Lung	C7777
Stage II Non-Small Cell Carcinoma of Lung	C7777
Stage II Non-Small Cell Carcinoma of the Lung	C7777
Stage II Non-Small Cell Carcinoma of the Lung	C7777
Stage II Non-Small Cell Lung Cancer	C7777
Stage II Non-Small Cell Lung Cancer	C7777
Stage II Non-Small Cell Lung Cancer AJCC v7	C7777
Stage II Non-Small Cell Lung Cancer AJCC v7	C7777
Stage II Non-Small Cell Lung Carcinoma	C7777
Stage II Non-Small Cell Lung Carcinoma	C7777
Stage II NonContiguous Adult Diffuse Large Cell Lymphoma	C8480
Stage II NonContiguous Adult Immunoblastic Large Cell Lymphoma	C8565
Stage II NonContiguous Adult Immunoblastic Large Cell Lymphoma	C8565
stage II nonmelanoma skin cancer	C5582
Stage II Oral Cavity Adenoid Cystic Cancer	C8204
Stage II Oral Cavity Adenoid Cystic Carcinoma	C8204
Stage II Oral Cavity Adenoid Cystic Carcinoma AJCC v6	C8204
Stage II Oral Cavity Adenoid Cystic Carcinoma AJCC v7	C8204
Stage II Oral Cavity Cancer	C5884
Stage II Oral Cavity Cancer	C5884
Stage II Oral Cavity Cancer AJCC v6	C5884
Stage II Oral Cavity Cancer AJCC v6	C5884
Stage II Oral Cavity Cancer AJCC v6 and v7	C5884
Stage II Oral Cavity Cancer AJCC v6 and v7	C5884
Stage II Oral Cavity Cancer AJCC v7	C5884
Stage II Oral Cavity Cancer AJCC v7	C5884
Stage II Oral Cavity Carcinoma	C5884
Stage II Oral Cavity Carcinoma	C5884
Stage II Oral Cavity Epidermoid Carcinoma	C6054
Stage II Oral Cavity Epidermoid Carcinoma	C6054
Stage II Oral Cavity Epidermoid Carcinoma	C6054
Stage II Oral Cavity Mucoepidermoid Cancer	C8203
Stage II Oral Cavity Mucoepidermoid Cancer	C8203
Stage II Oral Cavity Mucoepidermoid Carcinoma	C8203
Stage II Oral Cavity Mucoepidermoid Carcinoma	C8203
Stage II Oral Cavity Mucoepidermoid Carcinoma AJCC v6	C8203
Stage II Oral Cavity Mucoepidermoid Carcinoma AJCC v6	C8203
Stage II Oral Cavity Mucoepidermoid Carcinoma AJCC v7	C8203
Stage II Oral Cavity Mucoepidermoid Carcinoma AJCC v7	C8203
Stage II Oral Cavity Squamous Cell Cancer	C6054
Stage II Oral Cavity Squamous Cell Cancer	C6054
Stage II Oral Cavity Squamous Cell Cancer	C6054
Stage II Oral Cavity Squamous Cell Carcinoma	C6054
Stage II Oral Cavity Squamous Cell Carcinoma	C6054
Stage II Oral Cavity Squamous Cell Carcinoma	C6054
Stage II Oral Cavity Squamous Cell Carcinoma AJCC v6	C6054
Stage II Oral Cavity Squamous Cell Carcinoma AJCC v6	C6054
Stage II Oral Cavity Squamous Cell Carcinoma AJCC v6	C6054
Stage II Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7	C6054
Stage II Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7	C6054
Stage II Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7	C6054
Stage II Oral Cavity Squamous Cell Carcinoma AJCC v7	C6054
Stage II Oral Cavity Squamous Cell Carcinoma AJCC v7	C6054
Stage II Oral Cavity Squamous Cell Carcinoma AJCC v7	C6054
Stage II Oral Cavity Verrucous Cancer	C8202
Stage II Oral Cavity Verrucous Carcinoma	C8202
Stage II Oropharyngeal (p16-Negative) Carcinoma AJCC v8	C132997
Stage II Oropharyngeal (p16-Negative) Carcinoma AJCC v8	C132997
Stage II Oropharyngeal (p16-Negative) Throat Cancer	C132997
Stage II Oropharyngeal (p16-Negative) Throat Cancer	C132997
stage II oropharyngeal cancer	C8049
stage II oropharyngeal cancer	C8049
stage II oropharyngeal cancer	C8049
Stage II Oropharyngeal Cancer	C8049
Stage II Oropharyngeal Cancer	C8049
Stage II Oropharyngeal Cancer	C8049
Stage II Oropharyngeal Carcinoma	C8049
Stage II Oropharyngeal Carcinoma	C8049
Stage II Oropharyngeal Carcinoma	C8049
Stage II Oropharyngeal Carcinoma AJCC v6	C8049
Stage II Oropharyngeal Carcinoma AJCC v6	C8049
Stage II Oropharyngeal Carcinoma AJCC v6	C8049
Stage II Oropharyngeal Carcinoma AJCC v6 and v7	C8049
Stage II Oropharyngeal Carcinoma AJCC v6 and v7	C8049
Stage II Oropharyngeal Carcinoma AJCC v6 and v7	C8049
Stage II Oropharyngeal Carcinoma AJCC v7	C8049
Stage II Oropharyngeal Carcinoma AJCC v7	C8049
Stage II Oropharyngeal Carcinoma AJCC v7	C8049
Stage II Oropharyngeal Epidermoid Carcinoma	C8218
Stage II Oropharyngeal Lymphoepithelioma	C115087
Stage II Oropharyngeal Lymphoepithelioma AJCC v6	C115087
Stage II Oropharyngeal Lymphoepithelioma AJCC v7	C115087
Stage II Oropharyngeal SCC	C8218
Stage II Oropharyngeal Squamous Cell Carcinoma	C8218
Stage II Oropharyngeal Squamous Cell Carcinoma AJCC v6	C8218
Stage II Oropharyngeal Squamous Cell Carcinoma AJCC v6 and v7	C8218
Stage II Oropharyngeal Squamous Cell Carcinoma AJCC v7	C8218
Stage II Oropharyngeal Throat Cancer	C8049
Stage II Oropharyngeal Throat Cancer	C8049
Stage II Oropharyngeal Throat Cancer	C8049
Stage II Oropharyngeal Throat Squamous Cell Cancer	C8218
Stage II Oropharyngeal Undifferentiated Carcinoma	C115087
Stage II Oropharyngeal Undifferentiated Carcinoma AJCC v6	C115087
Stage II Oropharyngeal Undifferentiated Carcinoma AJCC v6 and v7	C115087
Stage II Oropharyngeal Undifferentiated Carcinoma AJCC v7	C115087
Stage II Oropharynx Carcinoma	C8049
Stage II Oropharynx Carcinoma	C8049
Stage II Oropharynx Carcinoma	C8049
Stage II Osteogenic Sarcoma	C6710
Stage II Osteogenic Sarcoma	C6710
Stage II Osteosarcoma	C6710
Stage II Osteosarcoma	C6710
Stage II Osteosarcoma AJCC v7	C6710
Stage II Osteosarcoma AJCC v7	C6710
Stage II Ovarian Cancer	C139968
Stage II Ovarian Cancer	C7830
Stage II Ovarian Cancer AJCC v6	C7830
Stage II Ovarian Cancer AJCC v6 and v7	C7830
Stage II Ovarian Cancer AJCC v7	C7830
Stage II Ovarian Cancer AJCC v8	C139968
Stage II Ovarian Carcinoma	C7830
Stage II Ovarian Carcinoma AJCC v8	C139968
Stage II Ovarian Choriocarcinoma	C8731
Stage II Ovarian Choriocarcinoma AJCC v6	C8731
Stage II Ovarian Choriocarcinoma AJCC v7	C8731
Stage II Ovarian Dysgerminoma	C8724
Stage II Ovarian Dysgerminoma	C8724
Stage II Ovarian Dysgerminoma AJCC v6	C8724
Stage II Ovarian Dysgerminoma AJCC v6	C8724
Stage II Ovarian Dysgerminoma AJCC v6 and v7	C8724
Stage II Ovarian Dysgerminoma AJCC v6 and v7	C8724
Stage II Ovarian Dysgerminoma AJCC v7	C8724
Stage II Ovarian Dysgerminoma AJCC v7	C8724
Stage II Ovarian Embryonal Carcinoma	C8725
Stage II Ovarian Embryonal Carcinoma	C8725
Stage II Ovarian Embryonal Carcinoma AJCC v6	C8725
Stage II Ovarian Embryonal Carcinoma AJCC v6	C8725
Stage II Ovarian Embryonal Carcinoma AJCC v6 and v7	C8725
Stage II Ovarian Embryonal Carcinoma AJCC v6 and v7	C8725
Stage II Ovarian Embryonal Carcinoma AJCC v7	C8725
Stage II Ovarian Embryonal Carcinoma AJCC v7	C8725
stage II ovarian epithelial cancer	C7830
Stage II Ovarian Epithelial Cancer	C7830
Stage II Ovarian Germ Cell Choriocarcinoma	C8731
Stage II Ovarian Germ Cell Teratoma	C8744
Stage II Ovarian Germ Cell Teratoma	C8744
stage II ovarian germ cell tumor	C8084
Stage II Ovarian Germ Cell Tumor	C8084
Stage II Ovarian Germ Cell Tumor AJCC v6	C8084
Stage II Ovarian Germ Cell Tumor AJCC v6 and v7	C8084
Stage II Ovarian Germ Cell Tumor AJCC v7	C8084
stage II ovarian low malignant potential tumor	C94822
Stage II Ovarian Low Malignant Potential Tumor	C94822
Stage II Ovarian Polyembryoma	C8740
Stage II Ovarian Polyembryoma	C8740
Stage II Ovarian Polyembryoma AJCC v6	C8740
Stage II Ovarian Polyembryoma AJCC v6	C8740
Stage II Ovarian Polyembryoma AJCC v6 and v7	C8740
Stage II Ovarian Polyembryoma AJCC v6 and v7	C8740
Stage II Ovarian Polyembryoma AJCC v7	C8740
Stage II Ovarian Polyembryoma AJCC v7	C8740
Stage II Ovarian Teratoma	C8744
Stage II Ovarian Teratoma	C8744
Stage II Ovarian Teratoma AJCC v6	C8744
Stage II Ovarian Teratoma AJCC v6	C8744
Stage II Ovarian Teratoma AJCC v6 and v7	C8744
Stage II Ovarian Teratoma AJCC v6 and v7	C8744
Stage II Ovarian Teratoma AJCC v7	C8744
Stage II Ovarian Teratoma AJCC v7	C8744
Stage II Ovarian Yolk Sac Tumor	C8736
Stage II Ovarian Yolk Sac Tumor	C8736
Stage II Ovarian Yolk Sac Tumor AJCC v6	C8736
Stage II Ovarian Yolk Sac Tumor AJCC v6	C8736
Stage II Ovarian Yolk Sac Tumor AJCC v6 and v7	C8736
Stage II Ovarian Yolk Sac Tumor AJCC v6 and v7	C8736
Stage II Ovarian Yolk Sac Tumor AJCC v7	C8736
Stage II Ovarian Yolk Sac Tumor AJCC v7	C8736
Stage II Pancreatic Cancer	C134921
stage II pancreatic cancer	C7786
Stage II Pancreatic Cancer	C7786
Stage II Pancreatic Cancer AJCC v6	C7786
Stage II Pancreatic Cancer AJCC v6 and v7	C7786
Stage II Pancreatic Cancer AJCC v7	C7786
Stage II Pancreatic Cancer AJCC v8	C134921
Stage II Pancreatic Carcinoma	C7786
Stage II Pancreatic Neuroendocrine Tumor	C135562
Stage II Pancreatic Neuroendocrine Tumor AJCC v8	C135562
Stage II Papillary Carcinoma of the Thyroid	C9082
Stage II Papillary Carcinoma of the Thyroid	C9082
Stage II Papillary Carcinoma of the Thyroid Gland	C9082
Stage II Papillary Carcinoma of the Thyroid Gland	C9082
Stage II Papillary Carcinoma of Thyroid	C9082
Stage II Papillary Carcinoma of Thyroid	C9082
Stage II Papillary Carcinoma of Thyroid Gland	C9082
Stage II Papillary Carcinoma of Thyroid Gland	C9082
Stage II Papillary Thyroid Cancer	C9082
Stage II Papillary Thyroid Cancer	C9082
Stage II Papillary Thyroid Gland Carcinoma	C9082
Stage II Papillary Thyroid Gland Carcinoma	C9082
Stage II Paranasal Sinus Cancer	C6007
Stage II Paranasal Sinus Cancer	C6007
Stage II Paranasal Sinus Cancer AJCC v6	C6007
Stage II Paranasal Sinus Cancer AJCC v6	C6007
Stage II Paranasal Sinus Cancer AJCC v6 and v7	C6007
Stage II Paranasal Sinus Cancer AJCC v6 and v7	C6007
Stage II Paranasal Sinus Cancer AJCC v7	C6007
Stage II Paranasal Sinus Cancer AJCC v7	C6007
Stage II Paranasal Sinus Carcinoma	C6007
Stage II Paranasal Sinus Carcinoma	C6007
Stage II Pediatric Hepatocellular Carcinoma	C5709
Stage II Pediatric Hepatoma	C5709
Stage II Pediatric Hodgkin Lymphoma by Toronto Guidelines v2	C198045
Stage II Pediatric Hodgkin's Lymphoma	C8055
Stage II Pediatric Hodgkin's Lymphoma	C8055
Stage II Pediatric Large Cell Lymphoma	C8306
Stage II Pediatric Liver Cell Carcinoma	C5709
Stage II Pediatric Lymphoblastic Lymphoma	C9057
Stage II Pediatric Malignant Kidney Neoplasm Excluding Renal Cell Carcinoma by Toronto Guidelines v2, Children's Oncology Group (COG) Protocol	C198097
Stage II Pediatric Non-Hodgkin Lymphoma by Toronto Guidelines v2	C198060
Stage II Pediatric Non-Rhabdomyosarcoma Soft Tissue Sarcoma by Toronto Guidelines v2	C198166
Stage II Pediatric Ovarian Germ Cell Tumor by Toronto Guidelines v2	C198447
Stage II Pediatric Retinoblastoma by Toronto Guidelines v2	C198182
Stage II Pediatric Rhabdomyosarcoma by Toronto Guidelines v2	C198157
Stage II Pediatric Small Non-Cleaved Cell Lymphoma	C9186
Stage II Pediatric Small Non-Cleaved Cell Lymphoma	C9186
Stage II Pediatric Testicular Germ Cell Tumor by Toronto Guidelines v2	C198424
Stage II Penile Cancer	C140080
Stage II Penile Cancer	C7868
stage II penile cancer	C89196
Stage II Penile Cancer	C89196
Stage II Penile Cancer AJCC v6	C7868
Stage II Penile Cancer AJCC v7	C89196
Stage II Penile Cancer AJCC v8	C140080
Stage II Penile Carcinoma AJCC v6	C7868
Stage II Penile Squamous Cell Carcinoma AJCC v8	C140080
Stage II Penis Cancer AJCC v6	C7868
Stage II Penis Carcinoma AJCC v6	C7868
Stage II Perihilar Cholangiocarcinoma AJCC v8	C134746
Stage II Peripheral T-cell Lymphoma	C8691
Stage II Peripheral T-cell Lymphoma	C8691
Stage II Pharyngeal Cancer	C8769
Stage II Pharyngeal Carcinoma	C8769
Stage II Pharyngeal Throat Cancer	C8769
Stage II Pharynx Carcinoma	C8769
Stage II Plasma Cell Myeloma	C70659
Stage II Plasma Cell Myeloma	C7851
Stage II Pleural Malignant Mesothelioma	C136402
Stage II Pleural Malignant Mesothelioma	C6647
Stage II Pleural Malignant Mesothelioma AJCC v7	C6647
Stage II Pleural Malignant Mesothelioma AJCC v8	C136402
Stage II Posterior Uveal Melanoma AJCC v8	C140661
Stage II Precursor B-Lymphoblastic Lymphoma	C8937
Stage II Precursor B-Lymphoblastic Lymphoma	C8937
Stage II Precursor T-Lymphoblastic Lymphoma/Leukemia	C8698
Stage II Primary Mediastinal Large B-Cell Lymphoma	C8877
Stage II Primary Mediastinal Large B-Cell Lymphoma	C8877
Stage II Primary Peritoneal Cancer	C140005
Stage II Primary Peritoneal Cancer AJCC v8	C140005
Stage II Primary Peritoneal Carcinoma AJCC v8	C140005
Stage II Prostate Adenocarcinoma	C8948
Stage II Prostate Adenocarcinoma AJCC v7	C8948
Stage II Prostate Cancer	C140165
stage II prostate cancer	C7553
Stage II Prostate Cancer	C7553
Stage II Prostate Cancer	C89233
Stage II Prostate Cancer AJCC v6	C7553
Stage II Prostate Cancer AJCC v7	C89233
Stage II Prostate Cancer AJCC v8	C140165
Stage II Prostate Carcinoma AJCC v6	C7553
Stage II Prostate Carcinoma AJCC v8	C140165
Stage II Prostatic Cancer AJCC v6	C7553
Stage II Prostatic Carcinoma AJCC v6	C7553
Stage II Rectal Cancer	C134293
Stage II Rectal Cancer	C134293
Stage II Rectal Cancer	C7791
Stage II Rectal Cancer	C7791
Stage II Rectal Cancer	C89991
Stage II Rectal Cancer	C89991
Stage II Rectal Cancer AJCC v6	C7791
Stage II Rectal Cancer AJCC v6	C7791
Stage II Rectal Cancer AJCC v7	C89991
Stage II Rectal Cancer AJCC v7	C89991
Stage II Rectal Cancer AJCC v8	C134293
Stage II Rectal Cancer AJCC v8	C134293
Stage II Rectal Carcinoma AJCC v6	C7791
Stage II Rectal Carcinoma AJCC v6	C7791
Stage II Rectosigmoid Cancer	C5015
Stage II Rectosigmoid Cancer	C5015
Stage II Rectosigmoid Cancer	C89992
Stage II Rectosigmoid Cancer	C89992
Stage II Rectosigmoid Cancer AJCC v6	C5015
Stage II Rectosigmoid Cancer AJCC v6	C5015
Stage II Rectosigmoid Cancer AJCC v7	C89992
Stage II Rectosigmoid Cancer AJCC v7	C89992
Stage II Rectosigmoid Carcinoma AJCC v6	C5015
Stage II Rectosigmoid Carcinoma AJCC v6	C5015
Stage II Renal Cell Cancer	C140324
stage II renal cell cancer	C7824
Stage II Renal Cell Cancer	C7824
Stage II Renal Cell Cancer	C89301
Stage II Renal Cell Cancer AJCC v6	C7824
Stage II Renal Cell Cancer AJCC v7	C89301
Stage II Renal Cell Cancer AJCC v8	C140324
Stage II Renal Cell Carcinoma	C89301
Stage II Renal Cell Carcinoma AJCC v6	C7824
Stage II Renal Cell Carcinoma AJCC v7	C89301
Stage II Renal Cell Carcinoma AJCC v8	C140324
Stage II Renal Pelvis and Ureter Cancer	C140367
Stage II Renal Pelvis and Ureter Cancer	C7520
Stage II Renal Pelvis and Ureter Cancer AJCC v7	C7520
Stage II Renal Pelvis and Ureter Cancer AJCC v8	C140367
Stage II Renal Pelvis and Ureter Carcinoma	C7520
Stage II Renal Pelvis and Ureter Carcinoma AJCC v7	C7520
Stage II Renal Pelvis and Ureter Urothelial Carcinoma AJCC v8	C140367
Stage II Renal Pelvis Cancer	C140368
Stage II Renal Pelvis Cancer	C140368
Stage II Renal Pelvis Cancer	C6145
Stage II Renal Pelvis Cancer	C6145
Stage II Renal Pelvis Cancer AJCC v7	C6145
Stage II Renal Pelvis Cancer AJCC v7	C6145
Stage II Renal Pelvis Cancer AJCC v8	C140368
Stage II Renal Pelvis Cancer AJCC v8	C140368
Stage II Renal Pelvis Carcinoma	C6145
Stage II Renal Pelvis Carcinoma	C6145
Stage II Renal Pelvis Carcinoma AJCC v7	C6145
Stage II Renal Pelvis Carcinoma AJCC v7	C6145
Stage II Renal Pelvis Urothelial Carcinoma AJCC v8	C140368
Stage II Renal Pelvis Urothelial Carcinoma AJCC v8	C140368
Stage II Renal Wilms Tumor	C7841
Stage II Renal Wilms' Tumor	C7841
Stage II Retinoblastoma	C198182
